date,close,adj,qqq_ret,irx_yield,cash_ret_irx
1999-08-17,58.40625,49.21516036987305,0.004973824171436325,0.046799998283386234,0.00018151603566929353
1999-08-18,57.75,48.66217041015625,-0.011236171040810206,0.04630000114440918,0.0001796198301016183
1999-08-19,57.0625,48.0828742980957,-0.011904444606104958,0.04630000114440918,0.0001796198301016183
1999-08-20,57.96875,48.84650421142578,0.015881536294936494,0.046900000572204587,0.00018189517937372557
1999-08-23,59.8125,50.40013122558594,0.031806309156444,0.047699999809265134,0.00018492695876615173
1999-08-24,60.21875,50.742435455322266,0.006791732906491932,0.04849999904632568,0.00018795643322544464
1999-08-25,61.5,51.82207489013672,0.02127685486765918,0.047899999618530274,0.00018568454333123263
1999-08-26,60.4765625,50.95966339111328,-0.016641778640700045,0.047800002098083494,0.00018530577808362203
1999-08-27,59.875,50.45277404785156,-0.00994687385141002,0.04840000152587891,0.00018757788387491203
1999-08-30,59.03125,49.741817474365234,-0.014091525925056692,0.04849999904632568,0.00018795643322544464
1999-08-31,59.6875,50.294795989990234,0.01111697448349136,0.04849999904632568,0.00018795643322544464
1999-09-01,60.1171875,50.6568603515625,0.007198843427942858,0.04820000171661377,0.00018682065921726831
1999-09-02,59.90625,50.47911834716797,-0.003508744978685807,0.047800002098083494,0.00018530577808362203
1999-09-03,62.65625,52.796348571777344,0.04590472853889249,0.047699999809265134,0.00018492695876615173
1999-09-07,62.375,52.559364318847656,-0.004488648539917595,0.046900000572204587,0.00018189517937372557
1999-09-08,61.53125,51.848388671875,-0.013527097524611897,0.046900000572204587,0.00018189517937372557
1999-09-09,62.40625,52.58570098876953,0.014220544471702734,0.046799998283386234,0.00018151603566929353
1999-09-10,63.125,53.19133758544922,0.01151713460678283,0.04619999885559082,0.00017924046983042174
1999-09-13,62.3671875,52.552791595458984,-0.012004698865946795,0.04630000114440918,0.0001796198301016183
1999-09-14,62.7109375,52.84243392944336,0.005511454771308433,0.046900000572204587,0.00018189517937372557
1999-09-15,61.5,51.82207489013672,-0.0193094633125539,0.04619999885559082,0.00017924046983042174
1999-09-16,61.46875,51.79573440551758,-0.0005082869544490443,0.04559999942779541,0.00017696360375363263
1999-09-17,63.3125,53.349342346191406,0.02999490128878901,0.04550000190734863,0.00017658400860853796
1999-09-20,63.4609375,53.47441482543945,0.002344405268136729,0.04539999961853027,0.0001762043591955198
1999-09-21,61.9375,52.19072723388672,-0.024005640748817392,0.04650000095367432,0.00018037842422891082
1999-09-22,62.59375,52.743690490722656,0.010595047935582524,0.046799998283386234,0.00018151603566929353
1999-09-23,60.0,50.558101654052734,-0.04143792018221315,0.04670000076293945,0.00018113687396792422
1999-09-24,60.078125,50.623931884765625,0.001302070856286086,0.04670000076293945,0.00018113687396792422
1999-09-27,60.5,50.97944259643555,0.007022581977219167,0.04670000076293945,0.00018113687396792422
1999-09-28,60.78125,51.21642303466797,0.0046485490260930185,0.04670000076293945,0.00018113687396792422
1999-09-29,59.5625,50.189453125,-0.020051574257203053,0.046799998283386234,0.00018151603566929353
1999-09-30,60.1875,50.716102600097656,0.010493229997664999,0.04710000038146973,0.00018265334050160398
1999-10-01,60.2109375,50.73584747314453,0.0003893215770653935,0.04710000038146973,0.00018265334050160398
1999-10-04,61.5625,51.87472152709961,0.02244712783319347,0.04699999809265137,0.00018227426893102638
1999-10-05,62.0,52.24337387084961,0.007106589354073156,0.04730000019073486,0.00018341135740618242
1999-10-06,63.2421875,53.29008865356445,0.020035359609477332,0.04670000076293945,0.00018113687396792422
1999-10-07,63.09375,53.165000915527344,-0.0023472983663115343,0.04699999809265137,0.00018227426893102638
1999-10-08,63.7578125,53.72456741333008,0.01052509147308811,0.04670000076293945,0.00018113687396792422
1999-10-11,64.65625,54.481632232666016,0.014091594512273264,0.04670000076293945,0.00018113687396792422
1999-10-12,63.1875,53.243980407714844,-0.022716863908660567,0.04719999790191651,0.00018303235794192574
1999-10-13,61.3125,51.664058685302734,-0.029673245882706145,0.04840000152587891,0.00018757788387491203
1999-10-14,61.6953125,51.98664474487305,0.0062439163275045395,0.04869999885559082,0.00018871344210591445
1999-10-15,59.875,50.45277404785156,-0.029505091250820792,0.048899998664855955,0.00018947030720206648
1999-10-18,59.1171875,49.81421661376953,-0.012656537646005273,0.04929999828338623,0.0001909836062605752
1999-10-19,59.4375,50.08412170410156,0.005418234164449753,0.04989999771118164,0.00019325247783363864
1999-10-20,61.25,51.61140823364258,0.030494425729660657,0.04989999771118164,0.00019325247783363864
1999-10-21,62.25,52.454010009765625,0.016325882299289773,0.04980000019073486,0.00019287443128557236
1999-10-22,61.96875,52.217041015625,-0.0045176525893160235,0.049200000762939455,0.00019060534438963828
1999-10-25,62.0,52.24337387084961,0.0005042961974182081,0.049000000953674315,0.00018984869486904365
1999-10-26,61.5,51.82207489013672,-0.008064161050440166,0.04989999771118164,0.00019325247783363864
1999-10-27,61.40625,51.74305725097656,-0.0015247872519128514,0.04989999771118164,0.00019325247783363864
1999-10-28,63.53125,53.533668518066406,0.03460582660210032,0.04949999809265137,0.00019174004033239989
1999-10-29,65.75,55.40326690673828,0.034923786103710164,0.04960000038146973,0.00019211821254327965
1999-11-01,65.40625,55.11359786987305,-0.005228374661603308,0.04980000019073486,0.00019287443128557236
1999-11-02,65.4453125,55.14652633666992,0.0005974653818576758,0.04980000019073486,0.00019287443128557236
1999-11-03,66.75,56.24589157104492,0.019935348740977243,0.0496999979019165,0.00019249633083839868
1999-11-04,67.5,56.87788772583008,0.011236307881916652,0.04940000057220459,0.00019136185026291663
1999-11-05,68.1875,57.457176208496094,0.010184774889292258,0.04980000019073486,0.00019287443128557236
1999-11-08,69.5625,58.61580276489258,0.020165045218932365,0.050399999618530276,0.00019514222682825988
1999-11-09,69.09375,58.22081756591797,-0.006738544562101989,0.050399999618530276,0.00019514222682825988
1999-11-10,70.0,58.984466552734375,0.01311642499612442,0.05050000190734863,0.000195520076315292
1999-11-11,71.25,60.037750244140625,0.017856967316379313,0.05050000190734863,0.000195520076315292
1999-11-12,72.1875,60.82773971557617,0.013158212428398652,0.05079999923706055,0.00019665337383201198
1999-11-15,72.046875,60.70924758911133,-0.0019479948954029824,0.051100001335144044,0.00019778636713452258
1999-11-16,73.875,62.24966049194336,0.025373612159678816,0.05139999866485596,0.0001989190203894875
1999-11-17,72.875,61.40705108642578,-0.0135359678889595,0.0509000015258789,0.00019703108006363657
1999-11-18,75.109375,63.289791107177734,0.030659997303927433,0.05079999923706055,0.00019665337383201198
1999-11-19,75.78125,63.85596466064453,0.0089457326934137,0.05079999923706055,0.00019665337383201198
1999-11-22,74.625,62.88163375854492,-0.015258259855247425,0.05070000171661377,0.00019627564980861933
1999-11-23,74.96875,63.171295166015625,0.004606454860618836,0.05130000114440918,0.0001985415110756783
1999-11-24,77.4375,65.25154113769531,0.03293024096170183,0.05130000114440918,0.0001985415110756783
1999-11-26,77.6875,65.46219635009766,0.0032283561235406655,0.05130000114440918,0.0001985415110756783
1999-11-29,76.40625,64.38256072998047,-0.016492505297915794,0.05170000076293945,0.00020005136978662463
1999-11-30,73.5,61.93367004394531,-0.03803655303966191,0.05150000095367432,0.0001992965119417267
1999-12-01,75.09375,63.276649475097656,0.02168415710225835,0.050999999046325684,0.00019740873248985658
1999-12-02,77.4765625,65.28451538085938,0.03173154587699689,0.0509000015258789,0.00019703108006363657
1999-12-03,79.125,66.67349243164062,0.021275750347202305,0.0509000015258789,0.00019703108006363657
1999-12-06,79.84375,67.27913665771484,0.009083733339680267,0.0509000015258789,0.00019703108006363657
1999-12-07,79.84375,67.27913665771484,0.0,0.05070000171661377,0.00019627564980861933
1999-12-08,78.875,66.46284484863281,-0.012132911473506924,0.05059999942779541,0.00019589787196294672
1999-12-09,79.25,66.77882385253906,0.004754220265862585,0.050999999046325684,0.00019740873248985658
1999-12-10,79.90625,67.33183288574219,0.008281203550758454,0.05119999885559082,0.00019816394799088144
1999-12-13,80.9921875,68.2468490600586,0.013589651953618054,0.052100000381469724,0.00020156065663057277
1999-12-14,79.53125,67.01583099365234,-0.018037727504795598,0.052100000381469724,0.00020156065663057277
1999-12-15,81.0625,68.30611419677734,0.019253408992976784,0.05179999828338623,0.0002004287360963808
1999-12-16,83.0625,69.99137115478516,0.024672124564909304,0.052199997901916505,0.0002019378800448557
1999-12-17,83.78125,70.5970230102539,0.008653236041473722,0.0528000020980835,0.00020420054284620015
1999-12-20,84.875,71.5186767578125,0.013055136155312397,0.05380000114440918,0.00020796876488282656
1999-12-21,89.4375,75.3631591796875,0.05375494341000997,0.05420000076293945,0.00020947505652935128
1999-12-22,89.15625,75.12620544433594,-0.0031441587365863555,0.05380000114440918,0.00020796876488282656
1999-12-23,90.21875,76.021484375,0.01191699920645406,0.05300000190734863,0.00020495447237456332
1999-12-27,89.6875,75.5738754272461,-0.00588792696477658,0.0528000020980835,0.00020420054284620015
1999-12-28,89.125,75.09986114501953,-0.006272197628437004,0.05260000228881836,0.00020344647064884924
1999-12-29,92.5,77.94375610351562,0.03786817865088277,0.0509000015258789,0.00019703108006363657
1999-12-30,91.5,77.10113525390625,-0.010810626684327418,0.05010000228881836,0.00019400849939543718
1999-12-31,91.375,76.99576568603516,-0.0013666409388667367,0.05170000076293945,0.00020005136978662463
2000-01-03,94.75,79.83966064453125,0.03693573189586319,0.05269999980926514,0.00020382351559522505
2000-01-04,88.25,74.362548828125,-0.06860139149127775,0.05269999980926514,0.00020382351559522505
2000-01-05,86.0,72.46662139892578,-0.025495729491216035,0.05269999980926514,0.00020382351559522505
2000-01-06,80.09375,67.48980712890625,-0.06867733273533438,0.05239999771118164,0.0002026922377451612
2000-01-07,90.0,75.83716583251953,0.12368325023762083,0.052199997901916505,0.0002019378800448557
2000-01-10,92.5,77.94375610351562,0.027777808517374325,0.052300000190734865,0.00020231508573820278
2000-01-11,88.0,74.15185546875,-0.04864919044611704,0.05269999980926514,0.00020382351559522505
2000-01-12,86.0625,72.51930236816406,-0.022016348616845427,0.0528000020980835,0.00020420054284620015
2000-01-13,91.25,76.89045715332031,0.06027574235291033,0.052199997901916505,0.0002019378800448557
2000-01-14,93.375,78.68106079101562,0.02328772261198586,0.0525,0.0002030693720416199
2000-01-18,93.875,79.1023941040039,0.00535495211620729,0.052300000190734865,0.00020231508573820278
2000-01-19,96.0,80.8929443359375,0.02263585384760125,0.053499999046325686,0.0002068386633926611
2000-01-20,95.0625,80.10299682617188,-0.009765345003206694,0.05300000190734863,0.00020495447237456332
2000-01-21,96.25,81.10363006591797,0.012491832757737242,0.05300000190734863,0.00020495447237456332
2000-01-24,91.625,77.2064437866211,-0.04805193400257657,0.053299999237060545,0.00020608509029784727
2000-01-25,93.0,78.36507415771484,0.015006912820591856,0.05400000095367432,0.00020872198187849023
2000-01-26,89.25,75.20518493652344,-0.04032267250627397,0.05409999847412109,0.000209098528016316
2000-01-27,90.5625,76.31111145019531,0.014705455675766643,0.05409999847412109,0.000209098528016316
2000-01-28,86.0,72.46662139892578,-0.05037916468794523,0.05469999790191651,0.0002113571117801083
2000-01-31,89.6875,75.5738754272461,0.04287841724005603,0.055300002098083494,0.00021361443407275083
2000-02-01,92.09375,77.60140991210938,0.02682851016175758,0.055500001907348634,0.00021436658479401238
2000-02-02,92.875,78.25975799560547,0.008483712915032582,0.055,0.00021248593276390615
2000-02-03,96.5,81.31427764892578,0.0390305277137688,0.05429999828338623,0.00020985153151675817
2000-02-04,97.15625,81.86726379394531,0.006800603301268193,0.05489999771118164,0.0002121096886507079
2000-02-07,98.5,82.99954223632812,0.013830661853224901,0.05469999790191651,0.0002113571117801083
2000-02-08,102.625,86.4754409790039,0.04187852907403644,0.055199999809265134,0.00021323829649921855
2000-02-09,99.0,83.42086791992188,-0.03532301222752565,0.05489999771118164,0.0002121096886507079
2000-02-10,102.25,86.159423828125,0.03282818767639695,0.055,0.00021248593276390615
2000-02-11,99.875,84.158203125,-0.023226950857019757,0.05480000019073486,0.0002117334269529092
2000-02-14,99.75,84.05287170410156,-0.0012515882823922464,0.05460000038146973,0.00021098077901271495
2000-02-15,100.46875,84.65846252441406,0.007204879595838376,0.05579999923706055,0.0002154945357899507
2000-02-16,100.0,84.26351165771484,-0.004665226073357065,0.055500001907348634,0.00021436658479401238
2000-02-17,102.125,86.05408477783203,0.02124968547941175,0.05570000171661377,0.00021511859357392638
2000-02-18,98.4375,82.94692993164062,-0.036107000082718055,0.05570000171661377,0.00021511859357392638
2000-02-22,98.75,83.21023559570312,0.003174387096418041,0.05599999904632568,0.00021624633176053898
2000-02-23,104.25,87.8447036743164,0.05569588939912329,0.056399998664855955,0.00021774949833419655
2000-02-24,106.5,89.74063873291016,0.021582804418385004,0.056399998664855955,0.00021774949833419655
2000-02-25,104.0625,87.68669891357422,-0.022887510589811644,0.05619999885559082,0.00021699798592411668
2000-02-28,104.0,87.63401794433594,-0.0006007863209699371,0.056599998474121095,0.00021850086904429133
2000-02-29,106.75,89.95126342773438,0.02644230559952554,0.056399998664855955,0.00021774949833419655
2000-03-01,107.625,90.68864440917969,0.008197561138623799,0.05599999904632568,0.00021624633176053898
2000-03-02,105.1328125,88.58863067626953,-0.023156303047546567,0.05590000152587891,0.0002158704604666717
2000-03-03,111.0625,93.58517456054688,0.056401638067262505,0.05630000114440918,0.00021737376880359705
2000-03-06,111.9375,94.32241821289062,0.007877782520635979,0.056500000953674315,0.00021812521035546872
2000-03-07,110.25,92.9005126953125,-0.015074947658453852,0.056500000953674315,0.00021812521035546872
2000-03-08,111.25,93.74315643310547,0.00907038845476138,0.056700000762939455,0.00021887651023400068
2000-03-09,115.0,96.90303039550781,0.03370778286793885,0.056599998474121095,0.00021850086904429133
2000-03-10,114.5,96.48172760009766,-0.004347674099464349,0.05679999828338623,0.00021925209810813584
2000-03-13,111.5,93.95380401611328,-0.026201060520622543,0.05710000038146973,0.00022037868518576254
2000-03-14,107.375,90.47796630859375,-0.03699517804434416,0.05710000038146973,0.00022037868518576254
2000-03-15,102.875,86.68609619140625,-0.04190932082021548,0.05690000057220459,0.0002196276684929277
2000-03-16,108.75,91.63661193847656,0.05710853256258508,0.05699999809265137,0.00022000318557902077
2000-03-17,110.8125,93.37450408935547,0.018965041527786886,0.05699999809265137,0.00022000318557902077
2000-03-20,107.6875,90.74122619628906,-0.028201251709422448,0.05730000019073486,0.0002211295603657959
2000-03-21,111.75,94.16448211669922,0.03772547566202222,0.05739999771118164,0.00022150493595596288
2000-03-22,114.0,96.06044006347656,0.020134533787672382,0.05739999771118164,0.00022150493595596288
2000-03-23,116.0,97.74566650390625,0.017543397045819198,0.05730000019073486,0.0002211295603657959
2000-03-24,117.5625,99.06230163574219,0.013470010271844801,0.0571999979019165,0.00022075413151045886
2000-03-27,117.75,99.22029113769531,0.001594849900965034,0.05679999828338623,0.00021925209810813584
2000-03-28,114.75,96.69237518310547,-0.025477812306372583,0.05710000038146973,0.00022037868518576254
2000-03-29,110.0,92.68985748291016,-0.041394346685721395,0.0571999979019165,0.00022075413151045886
2000-03-30,107.25,90.37262725830078,-0.024999825089132566,0.05710000038146973,0.00022037868518576254
2000-03-31,109.5,92.2685546875,0.020979000906771628,0.0571999979019165,0.00022075413151045886
2000-04-03,102.9375,86.73873901367188,-0.059931746980938394,0.05690000057220459,0.0002196276684929277
2000-04-04,101.9375,85.89608764648438,-0.009714821506163207,0.056700000762939455,0.00021887651023400068
2000-04-05,100.125,84.36885070800781,-0.017780052390303114,0.05699999809265137,0.00022000318557902077
2000-04-06,102.5,86.3700942993164,0.023720171301547133,0.05710000038146973,0.00022037868518576254
2000-04-07,106.625,89.84600067138672,0.040244327626001164,0.05710000038146973,0.00022037868518576254
2000-04-10,100.125,84.36885070800781,-0.06096153331756715,0.05690000057220459,0.0002196276684929277
2000-04-11,97.75,82.36756896972656,-0.023720623446768174,0.056700000762939455,0.00021887651023400068
2000-04-12,92.0,77.52244567871094,-0.05882319159858174,0.056700000762939455,0.00021887651023400068
2000-04-13,88.0,74.15185546875,-0.04347889415060813,0.056399998664855955,0.00021774949833419655
2000-04-14,80.375,67.72681427001953,-0.0866470725258951,0.056399998664855955,0.00021774949833419655
2000-04-17,89.625,75.52118682861328,0.11508547452886875,0.056399998664855955,0.00021774949833419655
2000-04-18,92.0,77.52244567871094,0.02649930349531293,0.056399998664855955,0.00021774949833419655
2000-04-19,89.1875,75.15247344970703,-0.03057143267675244,0.056399998664855955,0.00021774949833419655
2000-04-20,87.25,73.51991271972656,-0.021723313352726814,0.05619999885559082,0.00021699798592411668
2000-04-24,84.75,71.41332244873047,-0.028653329323537924,0.05599999904632568,0.00021624633176053898
2000-04-25,90.46875,76.23214721679688,0.06747795233201725,0.05630000114440918,0.00021737376880359705
2000-04-26,87.375,73.62528228759766,-0.034196399083257445,0.05590000152587891,0.0002158704604666717
2000-04-27,91.25,76.89045715332031,0.04434855479355737,0.05579999923706055,0.0002154945357899507
2000-04-28,94.75,79.83966064453125,0.0383559104783342,0.056500000953674315,0.00021812521035546872
2000-05-01,95.625,80.5770034790039,0.009235295196901028,0.056700000762939455,0.00021887651023400068
